GAME_DATE_EST;GAME_ID;GAME_STATUS_TEXT;HOME_TEAM_ID;VISITOR_TEAM_ID;SEASON;TEAM_ID_home;PTS_home;FG_PCT_home;FT_PCT_home;FG3_PCT_home;AST_home;REB_home;TEAM_ID_away;PTS_away;FG_PCT_away;FT_PCT_away;FG3_PCT_away;AST_away;REB_away;HOME_TEAM_WINS
25/11/2019;21900241;Final;1610612765;1610612753;2019;1610612765;1030;43;84;368;230;490;1610612753;880;381;727;32;150;410;1
25/11/2019;21900242;Final;1610612754;1610612763;2019;1610612754;1260;5,43E+15;6;545;290;470;1610612763;1140;479;6,92E+15;448;300;400;1
25/11/2019;21900243;Final;1610612737;1610612750;2019;1610612737;1130;436;8,08E+15;313;260;420;1610612750;1250;456;778;429;270;470;0
25/11/2019;21900244;Final;1610612738;1610612758;2019;1610612738;1030;447;87;233;200;380;1610612758;1020;468;667;383;280;360;1
25/11/2019;21900245;Final;1610612748;1610612766;2019;1610612748;1170;519;857;419;290;490;1610612766;1000;414;76;273;250;350;1
25/11/2019;21900246;Final;1610612761;1610612755;2019;1610612761;1010;452;636;324;270;400;1610612755;960;409;563;375;250;510;1
25/11/2019;21900247;Final;1610612741;1610612757;2019;1610612741;940;419;65;231;240;370;1610612757;1170;517;773;2,96E+16;230;550;0
25/11/2019;21900248;Final;1610612749;1610612762;2019;1610612749;1220;443;7,93E+15;317;210;490;1610612762;1180;506;917;467;290;400;1
25/11/2019;21900249;Final;1610612759;1610612747;2019;1610612759;1040;466;8;4;230;410;1610612747;1140;494;667;424;280;400;0
25/11/2019;21900250;Final;1610612744;1610612760;2019;1610612744;970;416;875;45;270;410;1610612760;1000;471;818;344;260;430;0
24/11/2019;21900235;Final;1610612745;1610612742;2019;1610612745;1230;459;742;227;260;540;1610612742;1370;48;7,86E+15;386;280;460;0
24/11/2019;21900236;Final;1610612752;1610612751;2019;1610612752;1010;463;563;514;220;430;1610612751;1030;403;794;368;180;350;0
24/11/2019;21900237;Final;1610612764;1610612758;2019;1610612764;1060;457;75;382;290;450;1610612758;1130;481;857;355;220;390;0
24/11/2019;21900238;Final;1610612743;1610612756;2019;1610612743;1160;473;696;452;240;520;1610612756;1040;5;833;343;250;360;1
24/11/2019;21900239;Final;1610612746;1610612740;2019;1610612746;1340;469;7,88E+15;3,72E+15;270;560;1610612740;1090;439;556;317;260;450;1
23/11/2019;21900225;Final;1610612750;1610612756;2019;1610612750;980;418;588;2,86E+16;260;570;1610612756;1000;344;923;2,86E+16;220;560;0
23/11/2019;21900226;Final;1610612766;1610612741;2019;1610612766;1150;55;682;429;260;430;1610612741;1160;453;667;468;270;390;0
23/11/2019;21900227;Final;1610612754;1610612753;2019;1610612754;1110;544;938;417;260;420;1610612753;1060;467;778;419;240;330;1
23/11/2019;21900228;Final;1610612737;1610612761;2019;1610612737;1160;522;727;412;320;380;1610612761;1190;455;867;3,51E+16;220;420;0
23/11/2019;21900229;Final;1610612752;1610612759;2019;1610612752;1040;43;6;375;300;370;1610612759;1110;5,33E+15;679;522;260;470;0
23/11/2019;21900230;Final;1610612755;1610612748;2019;1610612755;1130;506;882;483;280;440;1610612748;860;4;741;25;120;380;1
23/11/2019;21900231;Final;1610612739;1610612757;2019;1610612739;1100;425;813;3,23E+16;190;520;1610612757;1040;448;75;35;210;380;1
23/11/2019;21900232;Final;1610612763;1610612747;2019;1610612763;1080;483;615;467;280;470;1610612747;1090;452;69;333;190;400;0
23/11/2019;21900233;Final;1610612749;1610612765;2019;1610612749;1040;488;5;3,51E+16;250;490;1610612765;900;407;6;2,86E+16;220;400;1
23/11/2019;21900234;Final;1610612762;1610612740;2019;1610612762;1280;512;879;417;290;490;1610612740;1200;416;95;415;210;380;1
22/11/2019;21900215;Final;1610612765;1610612737;2019;1610612765;1280;598;65;5;300;420;1610612737;1030;4,32E+15;10;27;260;340;1
22/11/2019;21900216;Final;1610612764;1610612766;2019;1610612764;1250;527;75;412;340;410;1610612766;1180;516;10;412;240;440;1
22/11/2019;21900217;Final;1610612751;1610612758;2019;1610612751;1160;506;71;353;220;480;1610612758;970;453;789;154;260;330;1
22/11/2019;21900218;Final;1610612755;1610612759;2019;1610612755;1150;517;684;385;320;510;1610612759;1040;506;75;333;210;320;1
22/11/2019;21900219;Final;1610612741;1610612748;2019;1610612741;1080;456;8;333;230;410;1610612748;1160;494;857;368;330;440;0
22/11/2019;21900220;Final;1610612760;1610612747;2019;1610612760;1270;527;9;355;280;370;1610612747;1300;511;7,93E+15;5,48E+15;320;450;0
22/11/2019;21900221;Final;1610612742;1610612739;2019;1610612742;1430;58;778;541;310;490;1610612739;1010;43;882;414;230;340;1
22/11/2019;21900222;Final;1610612743;1610612738;2019;1610612743;960;443;846;25;240;480;1610612738;920;407;826;259;210;400;1
22/11/2019;21900223;Final;1610612762;1610612744;2019;1610612762;1130;506;813;438;230;480;1610612744;1090;457;917;429;280;370;1
22/11/2019;21900224;Final;1610612746;1610612745;2019;1610612746;1220;517;792;394;270;470;1610612745;1190;464;684;349;220;430;1
21/11/2019;21900213;Final;1610612749;1610612757;2019;1610612749;1370;472;8,08E+15;3,72E+15;320;580;1610612757;1290;485;857;436;320;410;1
21/11/2019;21900214;Final;1610612756;1610612740;2019;1610612756;1210;465;875;419;280;380;1610612740;1240;534;636;457;280;440;0
20/11/2019;21900202;Final;1610612755;1610612752;2019;1610612755;1090;438;6,92E+15;406;300;440;1610612752;1040;476;733;52;170;420;1
20/11/2019;21900203;Final;1610612764;1610612759;2019;1610612764;1380;5,87E+15;8;6;370;380;1610612759;1320;527;759;375;320;410;1
20/11/2019;21900204;Final;1610612737;1610612749;2019;1610612737;1270;458;8,06E+15;452;270;430;1610612749;1350;529;765;395;250;460;0
20/11/2019;21900205;Final;1610612751;1610612766;2019;1610612751;1010;4;826;256;190;530;1610612766;910;37;769;333;170;410;1
20/11/2019;21900206;Final;1610612748;1610612739;2019;1610612748;1240;526;742;514;250;440;1610612739;1000;425;875;316;190;340;1
20/11/2019;21900207;Final;1610612761;1610612753;2019;1610612761;1130;517;737;333;260;470;1610612753;970;385;643;281;260;430;1
20/11/2019;21900208;Final;1610612742;1610612744;2019;1610612742;1420;5,67E+15;7,83E+15;579;330;500;1610612744;940;389;64;2,96E+16;180;340;1
20/11/2019;21900209;Final;1610612741;1610612765;2019;1610612741;1090;429;654;519;250;550;1610612765;890;337;7,81E+15;242;230;460;1
20/11/2019;21900210;Final;1610612750;1610612762;2019;1610612750;950;393;524;311;130;510;1610612762;1030;407;7,04E+15;424;220;510;0
20/11/2019;21900211;Final;1610612743;1610612745;2019;1610612743;1050;468;5,33E+15;333;290;480;1610612745;950;421;76;316;190;430;1
20/11/2019;21900212;Final;1610612746;1610612738;2019;1610612746;1070;419;75;378;260;530;1610612738;1040;394;7,14E+15;267;260;530;1
19/11/2019;21900198;Final;1610612763;1610612744;2019;1610612763;950;409;737;36;260;370;1610612744;1140;478;8,64E+15;31;330;510;0
19/11/2019;21900199;Final;1610612740;1610612757;2019;1610612740;1150;441;833;361;240;530;1610612757;1040;435;615;552;200;480;1
19/11/2019;21900200;Final;1610612758;1610612756;2019;1610612758;1200;532;92;419;280;430;1610612756;1160;4,27E+15;8,24E+15;333;240;390;1
19/11/2019;21900201;Final;1610612747;1610612760;2019;1610612747;1120;483;632;452;290;460;1610612760;1070;475;88;321;220;390;1
18/11/2019;21900189;Final;1610612752;1610612739;2019;1610612752;1230;449;7,71E+15;348;170;470;1610612739;1050;474;5,33E+15;472;180;410;1
18/11/2019;21900190;Final;1610612751;1610612754;2019;1610612751;860;3,57E+16;625;324;180;400;1610612754;1150;436;765;424;260;630;0
18/11/2019;21900191;Final;1610612761;1610612766;2019;1610612761;1320;515;8;465;400;530;1610612766;960;423;625;333;260;370;1
18/11/2019;21900192;Final;1610612741;1610612749;2019;1610612741;1010;402;7,86E+15;353;250;500;1610612749;1150;463;6,86E+15;366;240;480;0
18/11/2019;21900193;Final;1610612745;1610612757;2019;1610612745;1320;47;8,08E+15;378;240;580;1610612757;1080;417;7,39E+15;306;280;440;1
18/11/2019;21900194;Final;1610612742;1610612759;2019;1610612742;1170;5;696;415;280;410;1610612759;1100;458;875;333;180;480;1
18/11/2019;21900195;Final;1610612756;1610612738;2019;1610612756;850;402;75;278;220;450;1610612738;990;416;765;293;220;520;0
18/11/2019;21900196;Final;1610612762;1610612750;2019;1610612762;1020;365;769;387;200;530;1610612750;1120;461;8,42E+15;368;220;510;0
18/11/2019;21900197;Final;1610612746;1610612760;2019;1610612746;900;402;7,14E+15;278;230;490;1610612760;880;373;893;259;170;450;1
17/11/2019;21900183;Final;1610612739;1610612755;2019;1610612739;950;378;875;24;140;420;1610612755;1140;5,48E+15;765;391;330;440;0
17/11/2019;21900184;Final;1610612758;1610612738;2019;1610612758;1000;4,27E+15;833;4;220;450;1610612738;990;415;875;333;260;460;1
17/11/2019;21900185;Final;1610612753;1610612764;2019;1610612753;1250;494;923;395;250;520;1610612764;1210;474;833;463;310;380;1
17/11/2019;21900186;Final;1610612763;1610612743;2019;1610612763;1140;464;833;444;290;450;1610612743;1310;551;652;563;360;390;0
17/11/2019;21900187;Final;1610612740;1610612744;2019;1610612740;1080;416;8;391;240;480;1610612744;1000;407;826;28;230;430;1
17/11/2019;21900188;Final;1610612747;1610612737;2019;1610612747;1220;528;813;429;260;420;1610612737;1010;43;76;2,86E+16;160;370;1
16/11/2019;21900175;Final;1610612741;1610612751;2019;1610612741;1110;3,52E+16;927;231;150;560;1610612751;1170;455;871;233;300;400;0
16/11/2019;21900176;Final;1610612754;1610612749;2019;1610612754;830;32;778;353;190;540;1610612749;1020;448;7,14E+15;282;230;550;0
16/11/2019;21900177;Final;1610612752;1610612766;2019;1610612752;1020;453;7,83E+15;3;220;480;1610612766;1030;414;737;354;220;420;0
16/11/2019;21900178;Final;1610612748;1610612740;2019;1610612748;1090;5,43E+15;923;375;250;450;1610612740;940;451;667;457;230;310;1
16/11/2019;21900179;Final;1610612750;1610612745;2019;1610612750;1050;452;7,39E+15;316;230;460;1610612745;1250;457;909;388;150;420;0
16/11/2019;21900180;Final;1610612742;1610612761;2019;1610612742;1100;42;818;231;240;550;1610612761;1020;416;733;415;210;420;1
16/11/2019;21900181;Final;1610612759;1610612757;2019;1610612759;1160;466;853;278;250;430;1610612757;1210;452;923;333;210;480;0
16/11/2019;21900182;Final;1610612746;1610612737;2019;1610612746;1500;5,38E+15;943;515;300;530;1610612737;1010;378;73;25;190;380;1
15/11/2019;21900167;Final;1610612766;1610612765;2019;1610612766;1090;448;625;371;220;410;1610612765;1060;494;10;429;250;420;1
15/11/2019;21900168;Final;1610612753;1610612759;2019;1610612753;1110;414;794;414;220;480;1610612759;1090;506;6;5;230;410;1
15/11/2019;21900169;Final;1610612745;1610612754;2019;1610612745;1110;404;862;304;120;440;1610612754;1020;451;769;242;240;420;1
15/11/2019;21900170;Final;1610612763;1610612762;2019;1610612763;1070;448;846;2,86E+16;250;460;1610612762;1060;402;8,44E+15;265;170;450;1
15/11/2019;21900171;Final;1610612750;1610612764;2019;1610612750;1160;472;7,24E+15;297;260;430;1610612764;1370;54;76;3,57E+16;380;510;0
15/11/2019;21900172;Final;1610612760;1610612755;2019;1610612760;1270;539;8,54E+15;417;220;360;1610612755;1190;5;682;438;240;430;1
15/11/2019;21900173;Final;1610612744;1610612738;2019;1610612744;1000;415;794;179;170;550;1610612738;1050;407;7,83E+15;394;240;470;0
15/11/2019;21900174;Final;1610612747;1610612758;2019;1610612747;990;42;909;297;220;410;1610612758;970;439;10;41;240;430;1
14/11/2019;21900161;Final;1610612739;1610612748;2019;1610612739;970;424;81;25;180;410;1610612748;1080;544;909;4;310;410;0
14/11/2019;21900162;Final;1610612752;1610612742;2019;1610612752;1060;447;818;433;200;530;1610612742;1030;429;742;222;210;440;1
14/11/2019;21900163;Final;1610612749;1610612741;2019;1610612749;1240;477;723;182;240;580;1610612741;1150;409;84;419;250;450;1
14/11/2019;21900164;Final;1610612740;1610612746;2019;1610612740;1320;48;69;529;260;510;1610612746;1270;5,48E+15;774;458;280;370;1
14/11/2019;21900165;Final;1610612756;1610612737;2019;1610612756;1280;482;816;385;320;390;1610612737;1120;44;8;258;250;490;1
14/11/2019;21900166;Final;1610612743;1610612751;2019;1610612743;1010;426;5;303;260;620;1610612751;930;379;813;211;190;510;1
13/11/2019;21900154;Final;1610612766;1610612763;2019;1610612766;1170;494;789;444;270;340;1610612763;1190;539;667;486;320;450;0
13/11/2019;21900155;Final;1610612753;1610612755;2019;1610612753;1120;442;765;313;270;480;1610612755;970;44;6,92E+15;267;250;470;1
13/11/2019;21900156;Final;1610612738;1610612764;2019;1610612738;1400;51;897;444;320;440;1610612764;1330;521;815;379;280;360;1
13/11/2019;21900157;Final;1610612745;1610612746;2019;1610612745;1020;384;815;333;120;530;1610612746;930;388;5;303;170;530;1
13/11/2019;21900158;Final;1610612750;1610612759;2019;1610612750;1290;495;8,24E+15;324;250;500;1610612759;1140;489;7,93E+15;1,76E+16;240;440;1
13/11/2019;21900159;Final;1610612747;1610612744;2019;1610612747;1200;539;833;45;310;510;1610612744;940;404;765;257;290;330;1
13/11/2019;21900160;Final;1610612757;1610612761;2019;1610612757;1060;396;813;354;240;430;1610612761;1140;457;941;438;200;500;0
12/11/2019;21900146;Final;1610612754;1610612760;2019;1610612754;1110;489;923;304;210;500;1610612760;850;354;875;24;190;400;1
12/11/2019;21900147;Final;1610612755;1610612739;2019;1610612755;980;449;769;211;240;460;1610612739;970;442;8;238;130;450;1
12/11/2019;21900148;Final;1610612748;1610612765;2019;1610612748;1170;532;778;438;340;420;1610612765;1080;436;6,76E+15;366;270;320;1
12/11/2019;21900149;Final;1610612741;1610612752;2019;1610612741;1200;506;774;424;220;460;1610612752;1020;409;645;313;270;380;1
12/11/2019;21900150;Final;1610612743;1610612737;2019;1610612743;1210;442;818;268;310;400;1610612737;1250;53;647;441;300;450;0
12/11/2019;21900151;Final;1610612756;1610612747;2019;1610612756;1150;473;765;421;320;390;1610612747;1230;537;524;4;390;440;0
12/11/2019;21900152;Final;1610612762;1610612751;2019;1610612762;1190;467;7,71E+15;231;160;460;1610612751;1140;456;84;297;190;430;1
12/11/2019;21900153;Final;1610612758;1610612757;2019;1610612758;1070;442;769;344;240;460;1610612757;990;442;767;267;150;400;1
11/11/2019;21900140;Final;1610612765;1610612750;2019;1610612765;1140;448;8;5;250;390;1610612750;1200;506;789;441;250;450;0
11/11/2019;21900141;Final;1610612738;1610612742;2019;1610612738;1160;477;76;429;250;460;1610612742;1060;416;75;262;220;460;1
11/11/2019;21900143;Final;1610612759;1610612763;2019;1610612759;1090;467;765;4;290;420;1610612763;1130;506;7;393;320;470;0
11/11/2019;21900142;Final;1610612740;1610612745;2019;1610612740;1160;4,32E+15;741;311;260;460;1610612745;1220;518;688;293;160;470;0
11/11/2019;21900144;Final;1610612744;1610612762;2019;1610612744;1080;479;5,71E+15;3,23E+16;230;440;1610612762;1220;494;813;457;300;430;0
11/11/2019;21900145;Final;1610612746;1610612761;2019;1610612746;980;37;733;222;250;660;1610612761;880;4;6;3,67E+15;250;380;1
10/11/2019;21900132;Final;1610612750;1610612743;2019;1610612750;980;3,51E+16;727;133;220;530;1610612743;1000;386;647;393;260;570;0
10/11/2019;21900133;Final;1610612753;1610612754;2019;1610612753;1020;461;833;417;270;370;1610612754;1090;527;8;45;310;430;0
10/11/2019;21900134;Final;1610612755;1610612766;2019;1610612755;1140;5,48E+15;75;3,57E+16;290;490;1610612766;1060;452;727;424;220;310;1
10/11/2019;21900135;Final;1610612760;1610612749;2019;1610612760;1190;495;706;405;310;350;1610612749;1210;5,66E+15;889;393;270;480;0
10/11/2019;21900136;Final;1610612752;1610612739;2019;1610612752;870;36;64;29;190;520;1610612739;1080;439;903;2,86E+16;200;450;0
10/11/2019;21900137;Final;1610612756;1610612751;2019;1610612756;1380;525;789;452;370;420;1610612751;1120;484;941;235;270;430;1
10/11/2019;21900138;Final;1610612757;1610612737;2019;1610612757;1240;433;7,86E+15;333;190;610;1610612737;1130;404;72;268;210;480;1
10/11/2019;21900139;Final;1610612747;1610612761;2019;1610612747;1040;436;632;333;310;510;1610612761;1130;483;682;333;260;430;0
09/11/2019;21900127;Final;1610612759;1610612738;2019;1610612759;1150;394;767;467;240;570;1610612738;1350;511;893;378;280;430;0
09/11/2019;21900128;Final;1610612766;1610612740;2019;1610612766;1100;409;765;343;270;420;1610612740;1150;5,33E+15;7;424;250;450;0
09/11/2019;21900129;Final;1610612741;1610612745;2019;1610612741;940;378;889;125;210;460;1610612745;1170;47;7,14E+15;4,32E+15;180;550;0
09/11/2019;21900130;Final;1610612763;1610612742;2019;1610612763;1220;526;7,14E+15;333;310;390;1610612742;1380;536;8;429;270;470;0
09/11/2019;21900131;Final;1610612760;1610612744;2019;1610612760;1140;544;8,24E+15;467;300;420;1610612744;1080;494;10;318;220;340;1
08/11/2019;21900116;Final;1610612754;1610612765;2019;1610612754;1120;518;88;267;230;440;1610612765;1060;453;833;394;270;400;1
08/11/2019;21900117;Final;1610612753;1610612763;2019;1610612753;1180;473;852;25;240;570;1610612763;860;3,72E+15;846;379;230;360;1
08/11/2019;21900118;Final;1610612764;1610612739;2019;1610612764;1000;469;5;226;260;470;1610612739;1130;456;862;222;180;480;0
08/11/2019;21900119;Final;1610612737;1610612758;2019;1610612737;1090;529;5,71E+15;321;230;340;1610612758;1210;5,53E+15;8,64E+15;581;270;360;0
08/11/2019;21900120;Final;1610612750;1610612744;2019;1610612750;1250;4,32E+15;69;25;200;590;1610612744;1190;417;958;2,86E+16;180;490;1
08/11/2019;21900121;Final;1610612740;1610612761;2019;1610612740;1040;404;667;244;210;530;1610612761;1220;441;875;442;270;530;0
08/11/2019;21900122;Final;1610612742;1610612752;2019;1610612742;1020;411;8,24E+15;318;180;470;1610612752;1060;416;581;5;190;560;0
08/11/2019;21900123;Final;1610612743;1610612755;2019;1610612743;1000;448;765;409;280;410;1610612755;970;442;471;5;280;490;1
08/11/2019;21900124;Final;1610612762;1610612749;2019;1610612762;1030;405;69;417;150;560;1610612749;1000;358;733;278;140;540;1
08/11/2019;21900125;Final;1610612757;1610612751;2019;1610612757;1150;412;96;3,67E+15;110;480;1610612751;1190;414;7;4,32E+15;180;510;0
08/11/2019;21900126;Final;1610612747;1610612748;2019;1610612747;950;449;875;25;300;480;1610612748;800;35;75;171;180;370;1
07/11/2019;21900112;Final;1610612766;1610612738;2019;1610612766;870;384;7,14E+15;194;210;490;1610612738;1080;43;7,83E+15;303;290;520;0
07/11/2019;21900113;Final;1610612759;1610612760;2019;1610612759;1210;5,43E+15;909;45;320;470;1610612760;1120;525;75;476;260;310;1
07/11/2019;21900114;Final;1610612756;1610612748;2019;1610612756;1080;44;742;344;220;400;1610612748;1240;5,49E+15;792;536;220;410;0
07/11/2019;21900115;Final;1610612746;1610612757;2019;1610612746;1070;438;833;174;200;570;1610612757;1010;375;75;282;180;510;1
06/11/2019;21900103;Final;1610612765;1610612752;2019;1610612765;1220;557;792;5;370;430;1610612752;1020;488;619;44;240;300;1
06/11/2019;21900104;Final;1610612754;1610612764;2019;1610612754;1210;468;8,08E+15;4;350;480;1610612764;1060;389;10;325;240;480;1
06/11/2019;21900105;Final;1610612737;1610612741;2019;1610612737;930;405;7,71E+15;2;180;410;1610612741;1130;5;667;394;260;430;0
06/11/2019;21900106;Final;1610612761;1610612758;2019;1610612761;1240;551;828;483;280;370;1610612758;1200;442;762;455;230;430;1
06/11/2019;21900107;Final;1610612745;1610612744;2019;1610612745;1290;495;632;467;310;500;1610612744;1120;396;821;394;220;510;1
06/11/2019;21900108;Final;1610612763;1610612750;2019;1610612763;1370;568;833;522;340;490;1610612750;1210;448;731;3,56E+16;290;360;1
06/11/2019;21900109;Final;1610612742;1610612753;2019;1610612742;1070;429;8;355;200;430;1610612753;1060;488;7,86E+15;25;250;440;1
06/11/2019;21900110;Final;1610612762;1610612755;2019;1610612762;1060;461;667;364;210;500;1610612755;1040;413;882;32;200;420;1
06/11/2019;21900111;Final;1610612746;1610612749;2019;1610612746;1240;418;8,06E+15;419;210;540;1610612749;1290;429;794;3,67E+15;180;540;0
05/11/2019;21900097;Final;1610612766;1610612754;2019;1610612766;1220;477;667;3,23E+16;220;370;1610612754;1200;5,43E+15;857;4;270;430;1
05/11/2019;21900098;Final;1610612739;1610612738;2019;1610612739;1130;421;909;394;220;430;1610612738;1190;565;733;4;240;450;0
05/11/2019;21900099;Final;1610612737;1610612759;2019;1610612737;1080;478;688;3,67E+15;220;480;1610612759;1000;418;696;242;180;410;1
05/11/2019;21900100;Final;1610612741;1610612747;2019;1610612741;1120;506;522;438;220;420;1610612747;1180;489;708;333;260;490;0
05/11/2019;21900101;Final;1610612760;1610612753;2019;1610612760;1020;43;8;364;210;380;1610612753;940;39;871;136;150;530;1
05/11/2019;21900102;Final;1610612743;1610612748;2019;1610612743;1090;523;625;391;350;470;1610612748;890;364;64;31;230;440;1
04/11/2019;21900091;Final;1610612764;1610612765;2019;1610612764;1150;462;84;276;270;410;1610612765;990;415;7,83E+15;481;210;420;1
04/11/2019;21900092;Final;1610612751;1610612740;2019;1610612751;1350;5,33E+15;75;39;320;450;1610612740;1250;495;762;406;180;390;1
04/11/2019;21900093;Final;1610612763;1610612745;2019;1610612763;1000;426;81;12;190;510;1610612745;1070;376;69;34;200;510;0
04/11/2019;21900094;Final;1610612750;1610612749;2019;1610612750;1060;359;8,64E+15;302;200;470;1610612749;1340;5,38E+15;667;359;240;570;0
04/11/2019;21900095;Final;1610612756;1610612755;2019;1610612756;1140;532;778;393;240;400;1610612755;1090;472;6;448;210;380;1
04/11/2019;21900096;Final;1610612744;1610612757;2019;1610612744;1270;488;917;385;280;470;1610612757;1180;448;7,86E+15;325;160;440;1
03/11/2019;21900085;Final;1610612754;1610612741;2019;1610612754;1080;471;741;308;280;490;1610612741;950;429;56;31;270;420;1
03/11/2019;21900086;Final;1610612748;1610612745;2019;1610612748;1290;528;773;439;380;460;1610612745;1000;392;774;292;190;380;1
03/11/2019;21900087;Final;1610612752;1610612758;2019;1610612752;920;4;645;258;180;380;1610612758;1130;482;64;385;250;500;0
03/11/2019;21900088;Final;1610612759;1610612747;2019;1610612759;960;398;828;24;230;470;1610612747;1030;483;684;25;210;460;0
03/11/2019;21900089;Final;1610612739;1610612742;2019;1610612739;1110;406;682;375;240;410;1610612742;1310;532;846;488;340;510;0
03/11/2019;21900090;Final;1610612746;1610612762;2019;1610612746;1050;391;765;219;150;540;1610612762;940;397;71;3,23E+16;160;370;1
02/11/2019;21900077;Final;1610612760;1610612740;2019;1610612760;1150;456;7,83E+15;405;200;440;1610612740;1040;426;591;344;250;560;1
02/11/2019;21900078;Final;1610612765;1610612751;2019;1610612765;1130;451;7,93E+15;2,96E+16;210;410;1610612751;1090;462;765;313;240;480;1
02/11/2019;21900079;Final;1610612753;1610612743;2019;1610612753;870;43;636;207;220;470;1610612743;910;37;718;321;150;410;0
02/11/2019;21900080;Final;1610612764;1610612750;2019;1610612764;1090;389;852;343;210;390;1610612750;1310;5,43E+15;706;436;330;470;0
02/11/2019;21900081;Final;1610612763;1610612756;2019;1610612763;1050;488;632;321;260;460;1610612756;1140;5;75;412;260;320;0
02/11/2019;21900082;Final;1610612749;1610612761;2019;1610612749;1150;461;8;342;300;510;1610612761;1050;405;88;417;240;420;1
02/11/2019;21900083;Final;1610612744;1610612766;2019;1610612744;870;442;769;321;230;400;1610612766;930;424;696;172;180;480;0
02/11/2019;21900084;Final;1610612757;1610612755;2019;1610612757;1280;5,77E+15;76;5,59E+15;210;360;1610612755;1290;505;833;333;360;460;0
01/11/2019;21900069;Final;1610612751;1610612745;2019;1610612751;1230;494;7,14E+15;594;260;550;1610612745;1160;414;815;25;210;400;1
01/11/2019;21900070;Final;1610612754;1610612739;2019;1610612754;1020;406;905;185;200;580;1610612739;950;368;8;344;200;450;1
01/11/2019;21900071;Final;1610612753;1610612749;2019;1610612753;910;374;647;324;210;400;1610612749;1230;505;667;362;240;580;0
01/11/2019;21900072;Final;1610612738;1610612752;2019;1610612738;1040;446;931;324;210;440;1610612752;1020;398;667;368;220;510;1
01/11/2019;21900073;Final;1610612741;1610612765;2019;1610612741;1120;438;7,83E+15;4;290;420;1610612765;1060;482;75;207;210;470;1
01/11/2019;21900074;Final;1610612742;1610612747;2019;1610612742;1100;392;696;389;230;610;1610612747;1190;49;762;281;240;410;0
01/11/2019;21900075;Final;1610612758;1610612762;2019;1610612758;1020;488;706;276;150;380;1610612762;1010;479;741;393;180;360;1
01/11/2019;21900076;Final;1610612744;1610612759;2019;1610612744;1100;464;905;464;250;390;1610612759;1270;473;867;371;230;520;0
31/10/2019;21900066;Final;1610612737;1610612748;2019;1610612737;970;409;6,92E+15;206;200;500;1610612748;1060;476;632;378;290;410;0
31/10/2019;21900067;Final;1610612740;1610612743;2019;1610612740;1220;532;7,81E+15;455;300;370;1610612743;1070;483;875;269;240;350;1
31/10/2019;21900068;Final;1610612746;1610612759;2019;1610612746;1030;429;741;192;160;470;1610612759;970;45;667;333;150;490;1
30/10/2019;21900055;Final;1610612739;1610612741;2019;1610612739;1170;526;8,06E+15;417;250;470;1610612741;1110;433;826;359;250;320;1
30/10/2019;21900056;Final;1610612753;1610612752;2019;1610612753;950;42;75;375;240;520;1610612752;830;378;7;226;190;440;1
30/10/2019;21900057;Final;1610612755;1610612750;2019;1610612755;1170;467;7,86E+15;36;240;560;1610612750;950;395;75;2,86E+16;120;340;1
30/10/2019;21900058;Final;1610612738;1610612749;2019;1610612738;1160;446;81;415;250;450;1610612749;1050;463;625;311;210;450;1
30/10/2019;21900059;Final;1610612751;1610612754;2019;1610612751;1080;441;615;3,23E+16;210;540;1610612754;1180;469;85;423;250;410;0
30/10/2019;21900060;Final;1610612761;1610612765;2019;1610612761;1250;593;833;481;300;340;1610612765;1130;466;7,39E+15;467;300;420;1
30/10/2019;21900061;Final;1610612764;1610612745;2019;1610612764;1580;626;828;556;310;400;1610612745;1590;534;7,88E+15;426;340;440;0
30/10/2019;21900062;Final;1610612760;1610612757;2019;1610612760;990;393;784;1,48E+16;150;550;1610612757;1020;395;708;486;190;490;0
30/10/2019;21900063;Final;1610612762;1610612746;2019;1610612762;1100;55;688;458;230;360;1610612746;960;476;833;348;190;360;1
30/10/2019;21900064;Final;1610612758;1610612766;2019;1610612758;1110;458;75;304;260;390;1610612766;1180;5,48E+15;7,14E+15;5;300;460;0
30/10/2019;21900065;Final;1610612744;1610612756;2019;1610612744;1100;439;833;2,86E+16;240;430;1610612756;1210;458;857;417;330;450;0
29/10/2019;21900052;Final;1610612748;1610612737;2019;1610612748;1120;452;733;419;190;490;1610612737;970;422;667;282;280;330;1
29/10/2019;21900053;Final;1610612743;1610612742;2019;1610612743;1060;473;6,92E+15;344;240;500;1610612742;1090;488;583;3,51E+16;290;420;0
29/10/2019;21900054;Final;1610612747;1610612763;2019;1610612747;1200;465;846;269;250;540;1610612763;910;326;957;206;200;460;1
28/10/2019;21900041;Final;1610612765;1610612754;2019;1610612765;960;457;9;542;210;480;1610612754;940;415;769;2,86E+16;240;450;1
28/10/2019;21900042;Final;1610612752;1610612741;2019;1610612752;1050;418;625;31;190;630;1610612741;980;424;81;257;190;380;1
28/10/2019;21900043;Final;1610612737;1610612755;2019;1610612737;1030;429;688;333;230;450;1610612755;1050;42;8;268;220;490;0
28/10/2019;21900044;Final;1610612761;1610612753;2019;1610612761;1040;388;933;256;190;520;1610612753;950;382;833;308;220;470;1
28/10/2019;21900045;Final;1610612745;1610612760;2019;1610612745;1160;433;848;227;210;400;1610612760;1120;436;708;371;220;520;1
